video_id,labels
UNBSBYUQ,45
IBHFQLHH,"68,65"
YBGRIZQJ,52
UPYHPIJJ,78
SEVOWCGB,68
IWGVCYUQ,58
LJFFRNPL,"68,102,90"
KJSSXFJG,"68,45"
JXVVHXYT,"114,99"
LAMOYSOB,78
HZCAOVEI,68
SWCEKSEB,15
IOAIAKOU,"102,40,15,105,67"
ZUGDITFT,"38,26,102,90,133,27"
GLKHOVOG,68
GIZGGWZS,"49,103,123"
TYJDZRAC,"133,102,100"
CWJXUVKA,"102,2,128,133,100"
BWCIHGIW,"2,68"
UVBWVPTK,"2,68,15"
UZNYPNQN,"102,15"
DFQFJADX,80
HZCCWTHG,"68,133"
JBGYMDAL,"68,52,123,67"
ATLRWKGZ,37
IBOUHXMC,"80,102,78"
KBSMGAHK,102
FTQXHUDI,"2,68,102,15"
WDTUWXMC,"40,80,102"
LJWYVFFP,"26,47"
DUTXFNQN,15
NQIRQIQR,"102,97,39,8,133"
NTMYWRAC,"133,67"
FPJGCVMP,102
AZNITHAQ,"108,102,110,116,95,15"
SWDXGLSQ,"48,2,15,68,40"
JQNJBEBY,45
SLVSLPKK,"38,104,90,68,133"
COERCIQR,"102,100,78"
XIVMUPLS,"5,8,1"
TAOGNEUL,102
UAFLMHGA,"40,133"
IAWPBMRN,68
PKKVZFXO,68
LQGDREQQ,"7,8"
VCCMHCND,"40,7"
RGHPXEDF,123
TXIHLMHZ,"2,68"
XSQFBLSQ,"48,40"
PXHFADGW,102
PSEFVDGW,69
JSGYLSEB,"102,15"
GXEDLPKK,"38,104,133,90"
QCMKNTFT,"38,102,26,90,47,133,27"
ZLUBSPKK,"38,102,90,84,67,68,133,46"
AOTBFYMI,40
DJWVNPLS,"102,2,68,133,100"
QSUDIFFP,78
PIJRKUJL,123
DZAPDAYR,"104,15"
GVFNBGEG,133
XTDMIUDI,"104,2,103,15,68"
RGGIBDSN,16
JJISNPLS,133
XWWLWHSA,"118,69,102,52"
BOILVWMK,68
XWDIFEUL,112
UJQUARLL,"96,1"
NTXWJFFP,40
HHUHSFGA,100
RERDQNQN,15
FDMDGKOU,69
RMLQKPTK,"2,15"
PYLJNVEI,"32,90"
SERTTHGA,"102,68,133,78,117"
FPWUQIWV,"102,15"
NOTCGWMK,68
KEHKFSBA,2
MJODSUPH,123
KVYWAQJN,78
NLTZKEOD,15
ZCFMRGQD,52
QYUZWJKU,2
UPMGKZQJ,"68,75,78"
MZQQLMME,"52,49,102,15,30,133"
YFJYTIBW,"2,104"
LWBFYPDU,"52,13"
PHDIAPIF,102
PKMVAPAF,68
MXFHWWUH,102
CIDNXAFG,"78,122"
AHACLXHP,"52,102,69,8,15"
SSZDRNPL,"133,102"
HXGOYNPL,"68,52"
LILCHHDU,"13,102"
AMCTZTHG,67
ICTJHXDO,"96,1"
TWZUFBME,133
BPRAZEUL,102
KPIEFMVW,"58,104,102,128,10,118,68,78"
UGQGOLKY,"1,46"
EAAGHMZL,68
KSVONEUL,102
DUQXGSQK,"78,102"
HLBYHXGD,"40,133"
BXQOHPKL,68
QRWZBESP,"114,40"
YJZWAXEC,68
DJVXIQFB,123
QITGWFXO,"104,48,52,102,135"
IISBMFIO,15
ZVQHIYMI,"40,69"
ELBQKTFT,"38,26,102,47,27"
OXNRAXEC,"102,78"
CPEHLFNJ,123
IJZVXEOD,"49,15"
UIFPSQCN,"2,133,102,16"
PRXWIXGD,"100,67"
AIPNOBRS,"58,133"
SSWPJCND,"40,7"
GFFDYDAL,"104,68"
FKVXCXGD,100
RSYOXIQR,"1,97"
FKZTVFGA,52
IODUHTFT,"38,26,102,90,133,27"
ISUBKRAC,"2,68,133,78"
EEQJHLBD,2
KZPBIDSN,"139,133"
AVKYYPTK,"68,52,102,15"
MDIKCVKA,"102,15"
IVPQZMVW,"58,104,102,78"
LYWVYVDY,"102,15"
ONYFKVKA,"2,100"
MEBYQDQX,102
EWPQIFXO,"104,102,135"
LCTCXFGA,"48,102,81,128,78"
SGNUBDGW,"133,13"
ZVHMDPKL,78
OVHYYJIR,102
PQWODVOG,"68,94"
IAEEGOIM,78
PHXEOGCS,"104,108,3,102,116,2,133,1,118,68,97"
BTVKSBQT,40
NSENVVRM,67
PUQVDRAC,"100,67"
QGVEZRDX,"38,102"
QTARWYSZ,"102,36"
CGQBVMVW,"128,102,15"
INJISHSA,"118,69,102,52"
PARKHJWU,133
PKPYKESP,40
WRETSLHH,2
QTLDVVYU,"38,133"
VICIUHSA,68
TYDNGNSU,15
NHOVNPKK,"68,102"
MDNZMPKK,"104,40,102"
HNDBYXGD,"2,63,67"
MPCCWXER,78
NUPJZSBA,"2,102,67"
XVJLMHFB,"48,15"
BIAXPDAL,"104,52,123,102,2,69,67,68,40"
GVOEDMWW,"68,15"
VVHEVAEM,40
PAKMEDAL,"68,52"
JFRRTVIQ,"56,68"
GAFTBVEI,"49,102"
FIHMMCKR,"102,15"
XFBMVZQJ,"48,67,47"
LAKFIHSA,"2,52,102,15"
XZPHDYUQ,102
MEJZPZQJ,52
FTGFYNPL,"68,133,102,12"
KWJSMHGA,"102,2,133,1,118,51,97"
DZGLFQXC,133
YLVHHPIF,133
RBEIFZIE,78
MULUUVJP,78
JOPOMFXO,"102,15"
EYPBGEUL,68
JZKJKEDF,40
QKMZOEUL,102
ZDKPGKTH,15
TJBBVNQN,"102,15"
AJEGSKOU,102
WHWTCCEI,"13,78"
KJFUUHGA,"78,116,102"
RDDHLPTK,"2,68,15"
FPWPOPLS,"104,52,102,90,2,69,68,133"
ELROVLDC,"2,68"
RDLOTXYT,"104,99"
SDZFPVEI,102
XYIHPIWV,"38,90"
MKHQCUDI,"104,68,102,15"
OGRIUPDU,"40,102"
SNCXKKEW,8
YINOPCVX,"20,48,123"
EFTXOYUQ,78
CYATYZTV,"2,40"
NIEQIFFP,52
CYGKLPKK,"38,104,102,90,84,67,68,133,46"
EKWFZSDK,133
RIYFKUPH,37
RBSICXEV,68
LLJJFKJZ,78
KSDOFMRN,"48,49,102,90,2,32,40,133"
HBKPZUXV,"104,15"
AVBBXIQR,"102,1,51,97,78,100"
PQIGYONO,"48,102,15"
TFKEIJYD,40
YYSFINQN,"2,102,15"
GRAKQDHC,"52,78"
YDSXVBQT,"16,108"
QNKZYMVW,"128,2,68,102"
UNWDNZJZ,"40,133,102"
WLBKVMVW,"58,104,102,2,10,118,68,78"
UGZKINQN,15
BJQTEZQU,133
UHGLCHSA,102
ZOTOFWZS,"104,123"
NJPPXPKK,"104,133,90"
ZQGAVDSN,"91,133"
HQZXYWWK,40
JGOXLZYO,"40,133,102,45"
KAYPHRAC,"102,116,67"
XCLFRBQT,2
APVDFYUQ,45
NKOILHDU,67
RVRIGCIW,78
SVDPQMVW,"58,104,102,2,10,68,78"
MXSTZDFS,78
QVAZDXYT,"90,116,74"
IWZGKBQT,"2,108"
XHULFLSQ,"2,48,68,15"
RPYZPUPH,68
YKHIMEUL,112
DCMOQHEB,45
QVVYVJKU,"133,67"
LYSZFDAL,"68,123"
BCSIPDAL,"104,5,67,40,7,13"
RZMDNLHH,2
MJGCPDPR,40
NGNGNIFB,68
KOIOCNQN,"2,68,103,15"
FBCEGNCR,"102,15"
ZNQRHVEI,"49,90"
RHAZXNXN,123
SJREIVEI,"104,49,2,40,133"
BEYIJVKA,102
EBZKBMVW,"128,68,102"
TBTQJBBY,"52,12"
BEEXFPTK,68
BQEPVUXR,40
VJFIGKOU,"105,102,69,15,40,67"
FJXVJJYD,78
QEKTQQTX,"40,7"
GMAYMFGA,133
MHKDRUJL,"104,102"
MLKRQDUC,"96,65"
SYGFLVMW,68
XCXTJDUC,78
DNCEUEWB,"133,27,90"
EWWSNAFG,68
JJOQNZTV,52
CQTTMGIW,133
ZOLNEFYS,123
CXTRZKEW,"30,139,102"
TWQZABGG,102
CLPULXDO,"91,14,26,102"
LCXTKPIF,123
NJRASSQK,68
VUPLQMLY,"123,78"
FRNINVEI,"104,102,90,114,40,133"
WJHKYUDI,"104,102,2,15,68"
IQUDICKR,"40,15"
KNDOSWWK,123
DBNQQPTK,"2,68,15"
SYGMFFIO,"102,15"
HKFXYJVY,102
TRSMVPKK,"38,104,90,68,133"
XYKDWVEI,"102,2,128,15,40,133"
WZMCVIKV,123
UZWSBUIV,"30,123,102"
SXYTJMCV,102
NLMXVBBY,47
UXYMXCIW,"68,78,67"
WCHUFZON,68
BWISFWUH,"102,90"
ZCITMZQJ,"102,47"
PDWNJMME,"30,15"
RIBKEKRV,"2,15"
ILTHHXMC,"80,102,78"
SYKTGZIE,"40,133,52"
ZINTEXYT,102
RFXZMIYC,"7,8"
KNPZYPLS,"102,2,68,40,133,100"
RONNFHGA,"68,102,117,78"
YPNEDKGZ,102
TKUNDPTK,"68,15"
IZPIVPKK,"38,102,84,67,68,133,46"
PHVAIDGW,"52,69"
JGMPSOIM,78
BRFICAMC,133
RLXLZDAL,"32,52,123"
OPNQPPAB,"8,5,78"
CYURVOXJ,68
UININVMP,37
GIJIFHSA,"118,69,102,52"
IASSUEUL,102
JPSRBHVR,"21,139,68"
HVEMVDCC,102
TXNFDAOX,123
RCZSZQRD,44
SVIOCXGD,2
SLYBSCIN,52
ITQWCPKK,"102,90"
DYPTWLDC,78
VWALDBBY,"21,40"
ZSXHCTEK,40
FBCHINPL,25
FOXUQJKU,"114,102"
OKUDLLSQ,102
VQFIKKOU,"102,15"
BUTZVONO,102
BELHGXYT,"104,48,99"
AQYXZZQJ,"104,68,15"
QYUKKMZL,48
CIFGFWUH,52
TUCAEAMC,"133,102"
EXKQWIWV,"48,69"
PEHVJPKL,78
CTUIMACP,78
KRUKCBQT,"68,102,45"
WDAGLWWK,123
UDSMXKOU,"105,102,110,69,15,40"
IUUGEXGD,40
LCQNROTL,"48,47"
MXADXLDC,78
NCCIQKOU,15
AHYLWONO,"48,15"
EQGFVFYY,52
WNLIBXGD,68
FZWOXZDI,"68,133"
ZSBCZOYV,102
SVVAYMRN,"40,133"
LNFKIFXO,15
HRXTQPLS,"2,15"
WUJHMEOD,15
OJTSHVEI,68
OVMUBPLS,"104,52,102,90,2,69,68,133"
SXKPRMVW,"58,104,52,102,2,128,10,118,132,68,78"
IBBYXPKK,38
SVOYQNQN,2
TNVQVLSQ,"68,15"
GPYNBRLL,25
DYFAZKJZ,"114,52"
DJUAUVKA,102
EBLKCFJO,"68,67"
QIAERXSF,"69,102,15"
VNDZBFGA,"128,15"
JUEDWUPH,123
HBVWITFT,"38,26,27,102"
IGVOHGDO,102
KOYEMUDX,"120,1"
CRPGRZGK,40
GLTAZSUS,"102,15"
QKOAOONO,"102,15"
XQEFQHPH,52
TFGQPWWK,37
FRMHEPKK,"38,104,102,84,67,68,133,46"
XBSAPKOU,102
NIEACKTH,49
RDUTGFXO,"104,15"
JOFNHHAQ,"48,133,15"
PRELPFNJ,"68,44"
KIRGIHGA,"40,133"
ZUHSRLQI,"40,133,102"
SIYJTXGD,133
FDGXDDAL,"104,68,1"
IBIFSZIE,40
BVTJTPKK,"38,104,90,68,133"
TBYDLJVY,"48,40,69,102"
AUQNYKOU,"68,102,15"
CUPDTREH,102
JCTQXUPH,123
IDKFGCEI,78
QKHSVHGA,"102,2,97,133,78"
KKIJUBQT,16
NUDZEXDO,"14,51,100"
CUBNXEWB,"48,32,135"
RSLJTXDO,"3,68,100"
QJCXCZTV,90
WLVLBNHV,102
AXVNLLSQ,"2,68,40"
TFUTWEUL,68
RZJXNBRS,40
CFJNRGJU,40
VREHHPIF,123
UMQLGBQT,"65,67"
SOYYTTHG,"2,68"
NQRTYNPL,"64,15"
TVONNUJL,100
UEBDQPTK,15
EDHHMXGD,100
EVLSEHGA,"102,116,26,2,133,118,51,68,97,78"
QAJCYVOG,68
KFZFOTFT,"38,27"
HLQLTSQK,47
DYCJKHAQ,"15,102,110,116"
AUFQLSBA,"32,103,102"
EAGQFHGA,"102,116,2,133,97,78"
HQDMSXGD,52
KVZVGCKR,"40,15"
PSICWFUP,112
RKMJBLSQ,"48,102,2,68,40"
QNQSZMVW,"102,15"
XEQNUYTZ,"49,104,133,123"
UZRCVVCR,68
DKQZQMVW,"58,104,102,2,128,10,118,68,78"
GJOTUDSN,68
JKXLCXGD,"25,102"
LGGSQMCW,"40,45"
DRDPGKOU,"69,102,110,15"
UARIIZTV,"2,68,40,133"
PCEYPTEK,"2,133"
BGJTDPKK,"69,52,133,102"
ABZCCTLI,78
KLSIIQTX,"2,42,40"
OSVOOMRN,"40,103,102,90"
CEJGMAMC,133
KMKJPDAL,"2,68,90"
OETLERAC,68
UZNTZPKK,"38,104,90,68,133"
VQUNBTFT,"38,102,26,90,47,133,27"
THSKFFUG,100
ABFLNBQT,2
HVKIRRAC,"40,133"
AESDJLSQ,"40,78"
PZHXCOOZ,"120,127,40"
SIVZXDAL,68
AGQNPCPZ,68
IPTVHVTI,68
FABOQUUK,"41,15"
TSZXSMHZ,"2,68"
UDZLAHIS,78
NSZVUNQN,"102,15"
UPQXFAOX,123
KGDBNFFP,46
BMVTVLHH,"16,65"
XVUBDYTZ,"90,135"
JEUHLWMK,68
PHRAWLHH,102
BUPIPVDY,15
YRDXSDAL,"32,133,123"
GKAQKYMI,52
ZHLYEVEI,"52,49,102,90,68,32,133,100"
KEIRTLHH,"133,65"
LPOVQUIV,48
HTKUIUDI,"2,15"
GMHOKDKB,"102,15"
NIBGOMRN,"104,68,52,102"
ESPBHWWK,37
RLRMLGHE,68
GRTNNVEI,"104,32,90"
EEUKZSEB,2
NGIGDBQT,102
VETOHWZS,"68,123"
WNMVDLKY,68
GMDVKUDI,"104,102,2,15,68"
TBRGPBQT,40
ZSIDUGCS,2
BTFIADAL,"103,1"
HWBDLDFS,68
BCDMLPLS,"104,68,40"
OHPBYCND,78
OWIPSPTK,"2,68,15"
EBRDISVW,78
EGPJERME,2
EDXUUCNX,133
RGMUZLSQ,"2,68,40"
XWWYZVTI,32
GLMVVNSU,2
HAPYQEQQ,2
CJKELMVW,"58,104,102,2,128,10,118,68,78"
QZPOSBQT,40
XYXBCVKA,"48,102,15"
CZBIXVTI,"104,68"
ENLPLFFP,40
ZEMUNHGA,133
ORVGSDFC,58
BHPMQBQT,"16,67"
TWXTQLHH,68
XBGXOEOD,"133,102,15"
QUKFTNJC,78
AWJTWUXV,102
FNVLOGBP,68
OLNIFJKU,"2,68"
MLTTVJYD,"68,45"
DNNCYMZL,40
COMYRMVW,15
EBTLHHGA,133
MNDTCJIR,15
FCUSNFUP,78
DSRLJKGZ,"123,37"
BNDTYNOT,"128,123"
IGQAURGE,123
EDZRKGHA,"2,133"
XAQPCDAL,"104,68"
BVDNRDMX,"102,15"
MECFTVRM,78
MNISJMRN,"68,40,90"
HICLTPIK,"123,78"
IUXVWPHK,2
WOMYQVEI,"102,15"
HLYEFLHH,78
EOMLOKEW,102
CUZNKRHB,"52,15"
RGGWGVEI,"68,40,90"
MNQVBKOU,"105,102,69,15,40,67"
ADIUEKOU,"105,102,110,69,15,40,67"
ZSRZJEUL,"68,40,133"
JDYRWSEB,102
XSOAWXGD,100
IRQPQKEW,47
FWGMJKOU,"68,102,15"
SOFPPBQT,"13,100"
JSCJHZYO,"40,102,45"
OUSQBFFP,109
BTZRCIOQ,"48,52,102,69,15"
IHNXPEDF,68
JDGSAKOU,"52,102,114,128,15,67"
MBCCGFUG,90
IUDCSPTK,"68,102,15"
UMPBYBQT,40
PBNOCPAB,"40,7"
CFNXQONO,"103,15"
CWIEQKRF,102
MTDZIRHW,40
EQDQKHGA,133
KCPZBBGG,"103,90,15"
FUMQWFUP,"2,68"
MZXFEFFP,"68,123"
TRBAWFGA,100
GWFSXZTV,"2,102"
GYHOEBRS,78
GPGMEFFP,123
OLXEMMVW,"58,104,102,2,10,68,78"
AQIFILDC,102
YDIMNCPZ,40
NMRJQRSU,"133,13"
AUWWTVTT,"68,40,78"
PYVVEMHZ,78
DKEFCXFE,123
YMBPTRAC,68
EBRYNJBD,15
AQXBJPTK,"2,104,15"
YCMOOBGG,"2,103,90,15"
CHAFIDAL,104
QTBMDPIF,"69,102"
MOLJDDAL,"123,5,13,104"
RUPMGSOB,78
RSFXNFUP,112
QPXPMDXI,78
RVZURWRZ,"49,2,133,123"
NXANZEOD,"68,69,102"
SXHPWEUL,"78,45"
DSKDHZJZ,102
XAPPUFAU,78
DZWCMZLK,102
XNDMPWBO,"102,67,40,133,13"
IDMYALDC,"68,78,45"
PJVOSMYV,"68,78"
LRIPEJVY,"40,102"
CWHTGXSF,"10,21,48,67"
BMALCPTK,"68,102,15"
EFBSZYSZ,"48,78"
MPSGKCPZ,68
LYAUZMVW,"2,102,15"
GIWRLKOU,"105,102,110,15,40,133,13"
XQEUOMME,"114,2"
JLWEOGJU,40
WLUHPTFT,"38,26,102,47,27"
USTBBIJJ,40
FABZDIQR,"102,1,51,78,100"
LFREWIFB,68
AZYXHHGA,"97,102"
VEHULLHH,"16,65"
IWCLQQTX,102
HMNRFPLS,"133,40,7,104"
DKYRCEWB,"83,102"
SBYESEZZ,133
XQDWJGDO,69
LBBGRLSQ,"68,40"
JIQWJBQT,"68,40"
OFCSAWZS,"128,123,102"
LIXPKNSU,"133,102"
DDAVTEOD,"2,15"
KQGIKMRN,68
HQKHKLSQ,"48,40,69,78"
NRQXYXGD,100
WNCVJHSA,"118,69,102,52"
QTDIIFXO,"104,48,52,102,135"
YRLERFFP,"68,133,102"
JQIMQMRQ,68
ZHEPYXGD,68
ZTCNVNQN,15
ONCMAIQR,"1,26,97"
JNBXMKGZ,123
CFHWLPKK,"38,102,68,133,46"
EMIVBBBY,"21,40"
CRAYMIQR,"68,102"
VVNGTYSZ,"58,78"
LFUCGMVW,"58,104,102,2,128,10,118,68,78"
RBJGHBQT,"40,102"
SMLRJXGD,68
JBDMFVTI,28
XOROLZTV,102
UJNHAXGD,"52,69"
TGMYERYK,78
LRUQFPAB,"58,52,102,69,68,78"
TDMIGUIV,123
METBQGDO,48
BMXGILDC,102
UWROFICI,"38,96,1"
LEYTMKGZ,68
ILFTMFPE,68
IVXRLKRV,48
DFMJCZYO,"68,133,45,90"
FARNITHG,"2,102"
OEMJZRAC,40
TXCWKFGA,"1,123"
NWGQQUUK,102
JBERZBQT,102
QTXPJFGA,40
PKHBHNPL,2
HGLXJCNX,45
UHKVRQTX,135
SNBOWUPH,123
NIIHMHCU,102
CGEIYVEI,"40,133,45,90"
RAZIYUOY,68
NBOCGPIF,123
XPQDFNSU,2
BTGLNXMC,80
RNGCMRAC,"48,102,67,133,100"
GXYRIHFB,68
WYJUAFAU,"68,8"
ATGGPXMC,"40,102"
UOXVWBQT,69
SKTTLKJZ,44
TQMAIUDX,133
AVXZFDAL,52
VTRKGUDI,"2,68"
JLRHXMHZ,68
AKJEPZYO,"40,102"
VABUASOB,68
YQSUGEOD,"52,102,15,68,133"
GFVGTVKA,15
BTFTSEQQ,78
TPVBUPLS,"52,102,69,68,133"
HJROVMHZ,"68,78"
DBMTFHFB,"133,102"
ERFWBQTX,"2,68"
VRDIVEOD,"68,102,15"
BBSQLLQI,"16,102"
LPAEEKRF,68
ZZKCLIBW,102
SWJOBGIW,"38,90"
MUABCIQR,"102,97,39,8,133"
QGSPIHFB,103
DKVFJQFB,68
EZLVFRLL,"120,1"
ZUIQHLHH,68
XYVBBBQT,"68,40"
ZAAWPMVW,"104,102,128,10,118,68,78"
TNDWKXSF,"105,40"
AZTRLHFB,"102,15"
XJDCDXRE,"38,2,68,104"
SERVSDMX,15
YZHBFXMC,102
AOSRTKOU,"102,69,40,15,105"
IVYBYMVW,"58,104,102,2,128,10,118,68,78"
RVJTMMVW,"58,104,102,10,118,78"
MYJMTPLS,"38,104,40"
ZNPSDKOU,"105,102,110,69,15,40,67"
GOLSVQWI,102
IWFWYPTK,"104,102,90,2,15,68"
BTEDRIQR,"102,1,97,68,133"
AWTHSMWW,15
KLNCYSVW,"68,78"
XOXDURFV,"68,78,67"
QZXTTNPL,"68,52,102,64"
PXQPFSBA,"2,68,40,100"
CSWIHVTI,"123,102"
HOOHMPDI,123
JOHMWLHH,68
SIMNUVEI,"104,102"
NTQMXAOX,123
VEAHIIVA,"2,123"
YVMAHWZS,"104,123"
JOJNWPTK,"2,68,102,15"
AMAGFKTH,"102,15"
JAKBFNQN,"102,15"
AMSCPUUK,15
BRZFFKOU,"102,133,40,15,105,67"
JDKZVBQT,"52,69"
RRFABIQR,"26,102,1,51,78,100"
UQQIJDFS,"2,68"
HCCIDUDI,"2,68,104,15"
CBKSLNQN,49
RYGLBKRF,68
LAXNLKJZ,41
ZBXYISEB,15
OHKLDXGD,"58,133"
RKQDIEUL,"133,102"
KVPSPLSQ,"48,40"
KFXRYWUH,102
KQEIQVEI,"104,40,133,90"
QEFYQHSA,"52,102,2,15,68"
SLAFMFUP,62
BGYOFTFT,"38,102,26,90,47,133,27"
YAHNBVEI,"104,49,2,103,133"
BFMMCIQR,"102,1,39,8,120,97"
WSTRQTFT,"38,26,102,90,133,27"
NGZZEVIQ,68
WBUSTPDU,40
NLHHCJIR,133
AIMSJJVY,"128,40,69,102"
RSJAMLZD,"68,69"
BCEHFJKU,"114,46,67"
DOYOJPKK,"38,104,102,90,84,68,133,46"
ADLXYLHH,"68,78"
OEVLAFGA,133
TZYOIPLS,"102,68,40,133,100"
VKNRBNPL,"128,8,15"
LLJRRLWC,78
CNUDZSQK,78
IKDQRPDI,123
PSWYPKGZ,68
PMJXGHEB,102
MDJSSRAM,12
PIENSQTX,68
JBYVJGJU,"120,1"
IKWWFKGZ,68
PTWMSJBD,"103,102,15"
JNTVCXGD,100
BKDAMUDI,"68,15"
MAFUQXDO,"1,26"
KIBEBPDI,"41,102"
UQNCBCND,"40,7"
IMMOLFAU,"66,78"
YUPVLCIN,52
ADNYRLZD,78
PYDAKRAC,100
HGSBZQFB,133
QXNAASBA,68
BLHUQDQX,9
ETMZFVEI,"2,48,52,102"
DJIOCNQN,"102,15"
ZHBWZLHH,"68,65"
DLUZGDAL,103
NLFQXCNX,133
TXOFNTUB,"42,123,28"
DWXKAYMI,"68,40,7,102"
YJFROPTK,"102,2,15,68,22"
LJXLFBQT,45
MRSUAXGD,"68,40"
IKIYDGQD,123
ERMMKGIW,"68,40"
VYYGCUDX,133
LFOHTFFP,44
NADFUADX,"40,102"
FYPJKGHA,"2,15"
SDNKEEWT,123
RGQGSATH,"68,78"
ZFUDXWMK,78
EPXIXMRN,"68,52,102"
RBJHBKOU,"102,110,40,105,133"
MXUKDTFT,"38,26,27,102"
SQNUMVEI,123
MVSXYWUH,102
FVIEXADX,102
DHFVJMCW,"40,133"
TJFHEDFC,"75,102"
GXNBQTUB,68
GOLEJMVW,15
MSRALPKK,"38,104,90,68,133"
XPZAEMHZ,"68,78"
XRTWVFGA,133
LEUSBFPE,102
WFGAWLZD,"68,52"
IXSXGUPH,"102,90"
OJLZXXGD,100
BYCMZHGA,"2,68"
TZPGPLHH,"81,68"
JBMZPLZD,40
VUXQKCJH,45
UTDSXNQN,"2,15"
SYBFQLHH,"78,65"
FRESYHFB,133
ZBPGEIQR,"102,2,1,51,67,96,100"
HLFCBLSQ,"2,40"
MAOASBNI,"16,133"
SPOAHFFP,"58,59"
KNWBVMME,"2,15"
HOJMGMZL,48
NBBKWNQN,"2,68,15"
GLXAASVW,"102,78"
KNRLWNPL,"100,67"
CVZPMHFB,"68,15"
HLFPUFXO,102
TOAJOADX,80
WBEPFBQT,78
FRWXCPTK,"2,68,15"
ZYBFPPIF,"40,67"
UJMPTHVR,"7,8"
PXWOMLHH,"81,68"
RWGVISBA,"49,48,40,133"
KASGAAHW,68
CRJOZVKA,"25,40"
GDWDSPTK,"102,2,15,68,22"
LNXPMHPH,52
TCLBPNSU,15
DWTKCFFP,40
IIADRKOU,"105,102,69,15,40,67"
AJSFRRLL,"58,133,128"
GLKTTFGA,"128,102"
IOXMOKRV,49
RPAOOMYV,1
TPOOXHFB,"68,102"
STSOXXGD,"104,40"
BNDWTWUH,"2,52"
NMARGBME,"40,133"
YFKUSIYC,133
LCNNWEWB,"51,27,100"
QCPZLTCN,"68,133"
CEZKLBGU,25
MEKKQLDC,68
CLROIADX,"40,80,102"
QVWYRRTZ,68
DOTINFGA,133
UWFDJVEI,133
NLLUVCVX,20
JWRUZDCD,"11,76"
GWGERUPH,133
LAACNBQT,"133,102"
TVFCHADM,47
TVHUKWBC,26
JAMOABQT,2
EWGOCZIE,"48,40,102,52"
VAUEGIKV,68
IOBILVTI,"2,48,32"
CNNEOADM,"27,78"
NEHBEBQT,68
HNQRQPIF,123
FOWBDDAL,"104,123,102,2,69,68,40"
PBJEBPDU,8
WXSUBIVA,78
JHMHVUDX,68
SJILSHXM,78
SEEDOCEI,78
TGSUOEUL,"102,112"
RWRJQPKK,"68,133,90"
URAQPEUL,112
AAIHFPKK,"38,104,67,68,133"
GEFMRACP,"138,78"
ZUJRAPTK,"2,68,102,15"
PWQRCSBA,102
GCRQABQT,"68,67"
JIPICYMI,68
SPNRXTFT,"38,26,27,102"
YROTZVEI,"2,90"
GXOOXBXG,52
CGSRARAM,"68,78,12"
SHCVPVKA,"128,133,102"
NMFAYJYD,"68,45"
KUZZJHSA,"68,90"
KKNYIUPH,68
PJCUNUDI,"2,68,15"
SLEHQRAC,133
EIDCMHGW,"102,87"
ZSPUSBQT,"104,68"
DWGHCKOU,"105,102,69,15,40,67"
FHCSMPIF,102
GCZVSPAB,68
HVZMNZYO,"133,102"
QWNSLCDA,68
CIPDGHPH,"40,45"
PNGAPVYU,"2,133"
ZLMCTUBE,78
JPYTUTFT,"38,26,102,47,27"
BJRRVCIN,69
GWIJQVIQ,"68,78"
NRVLIXGD,"2,67"
FQTZKLSQ,40
KUNKGEUL,102
NNKPHKOU,"133,102"
EWNIPXGD,"40,133"
RUXVCBGU,40
UNIBJBQT,"68,102"
QWCJFLSQ,"40,69,102,52"
OZSQHVEI,"40,133,100"
EKSSRHGW,102
BBSBSDAL,"104,123,5,128,67,32,13"
ULUYTBBY,102
PZOQLHVR,25
VAWMAXGD,100
YZSGHSEB,"102,15"
GFPWBJYD,"55,102"
GBSTICGB,40
OFLHYVEI,"2,133"
PBEKGWMK,68
QDOUEHVR,"40,78"
ADSTNDAL,"2,68,133"
LFLDFPKK,"38,102,90,68,133"
HPDJOVEI,"104,90,2,33,40,100"
IVKOVEUL,102
FIUNJHVR,"120,7,8"
IQTLTZQJ,48
EWBQMLHH,123
KRBYDXFE,52
VTSHDHFB,"68,15"
FGQMFFFP,11
GKKAJKOU,"48,102"
SDHZAPAB,"8,5,78"
QIRHJXGD,"97,8"
YZZHMMHZ,78
KPLGAXER,16
ZYCHRRAC,"133,45"
SMLEENXN,"121,123"
OPBJEXHP,"102,90"
IQHWINQN,102
VGJFBIFB,68
QRQOZFFP,133
QNEFFVEI,"2,68,102,90"
FUQIXFUP,112
TWYBTTCN,"2,40"
YGUCQMME,"49,102"
CCTSNWSW,102
ACNTCVEI,"104,48,49,2,103,133"
KWZPOCIW,68
PTMRHDAL,"52,123,102,5,13"
QWYGFLDC,102
RPGGXPIF,"1,102"
DQOMHGEG,133
SGFAHTFT,"38,26,102,47,27"
XQLACBXG,"48,1,67,68,100"
JJVTFXGD,100
DUBNOKTR,"68,94"
NSSAABQT,40
KOBZUIBW,"2,68,49"
IELJWKOU,"102,110"
XLKYWPLS,"104,133"
DTRVTBQT,67
DSHCVLHH,133
GAIKNKEW,78
OVZCYPIF,"96,120,133,1"
MSKRPXGD,102
AEGXSNQN,15
TKEEVZQU,133
PUCDEFJO,"68,40"
KNZZMPLS,68
SIQEAKDQ,"48,68,133,102"
GEENGVOG,68
AVMQEVKA,"80,78"
TYPJCVEI,90
UMBGJLHH,133
DDJNERME,68
VKQEKKGZ,68
MDMINGHA,"102,15"
ATJFJDGW,52
