video_id,labels
NSOXRSOB,68
UKKACNPL,"105,40,15"
JHAQJGIW,"68,90"
JMPSIUDI,"104,68,103"
XRAOKUUK,102
EUIVNPKK,"52,102,114,133,27"
DRCMPKEW,46
LTQQYGFR,78
RGFDVYUQ,13
PPIMNQTX,68
KKTPQFGA,"128,69,52,133"
WBGOCNQN,15
RAMLAWBO,40
ITJWMNQN,15
XMFYBBXG,"48,14,102,100"
ZICFZRAH,"2,68,102,15"
BGMQHVRM,16
AXWLHPKL,78
IQJFJFGA,68
ZTCDKFPE,"68,1,78"
KWWLQLSQ,2
VLNXPKGZ,123
THAYSMHZ,18
ZONRCFJO,"2,68"
CSTTXXGD,100
NELMOMME,48
AIDUQNPL,"40,102,15"
VSFQEFXO,15
JOQNEKGZ,123
OSSZTIQR,"97,133,102,39"
OKFEEOOZ,78
HQWAJNQN,"2,102,15"
YHPCQOOZ,78
EAUNOONO,"102,15"
ESTBCUXS,102
KUGGGSFN,78
BQRGTVEI,"40,133"
MXWPVBXG,"2,102,67"
QVNXWLSQ,"52,102"
COXFBRGE,40
KPMVLVKA,"133,102"
OMIOXUOY,52
CKKJZPLS,"133,40,7"
UZEGUTKX,"2,104"
NLSLJNBD,133
HMMTFFFP,"68,78,85"
ECDJEKOU,"102,40,15,105,133,13"
OZFRDKOU,"102,133,40,15,105,67"
FYKZNSBA,49
FYBCYVEI,"40,102"
OZMDFQTX,2
XFIHQEBY,133
IZYCDEUL,112
QSSTJPTK,"102,15"
JBYBHXDO,"102,100,67"
KCFQTPTK,"52,102,15"
LEOTTSOM,52
JXXKDTFT,"38,26,102,47,27"
XWTDSNSU,"2,133"
FRAXHKOU,"69,133,102,15"
YLPDXVKA,"2,133"
OAGMMEUV,102
RJXGYAMC,133
NXHZQFGA,"133,46"
BCHPBHPH,45
MONZHPKK,"38,104,102,90,84,67,68,133,46"
URPNPEWB,"40,102,90"
KEEGQMRN,"68,52,102,15"
AVGPFIQR,"102,100"
MEUGBNJC,"68,78"
RQQYLCIW,67
HUEJGHPH,40
LEUVAKOU,"2,102,15"
NQEVAYTZ,104
UUWNQDCC,"68,133,102"
RQKXKJVY,"48,40,52"
DLGMEVEI,"133,40,103,52"
FHYGOKRF,68
UHPPAYES,68
VDKGRZDI,133
IJTCHRSU,"2,68"
EQEUXVEI,"2,48,68"
XIFTBNPL,76
PDXRYVMP,"105,69,15"
KDVHMPKK,"102,84,67,68,133,46"
FWDGZLKY,"133,102,100"
XJIFCLZD,40
LVZJQPTK,"102,2,15,68,22"
JCHSOWMK,78
OOYUYNPL,40
EUARLMGJ,68
CKVQKNJC,40
ZCGVEUPH,13
CBIVFRME,68
CXAELMRN,"104,48,133,102"
SHNALNJC,101
SZGDVBQT,"2,104,116"
CDTTIRAH,"2,68,102,15"
PDUAUPIF,"114,133,46,102"
EFBYDXGD,"133,100"
UBEPJLSQ,"102,78"
EXYSJIQR,"97,39"
TFSDXLZD,40
RAMLUFYY,123
NOHVSVKA,"128,2,133,102"
KPWZCMHZ,68
JVCMCSUS,"102,15"
KMFWBDAL,40
PITFATKX,"104,48,2,8,40"
TNOADEUL,102
BUSLZUXS,"2,68"
LHOVQEOD,"133,102,15"
REUHANPL,"13,68,102"
LXXTWKBS,"40,78"
PSBWUONO,"48,102"
DPPGPWZS,"104,123"
SQBJFXGD,100
HEZIQTKX,102
MULDWIQR,"102,39,8,120,97"
RYODHNCR,"123,15"
MFZUGDAL,"68,32,123"
MIIYMUPH,133
FROCWKTR,102
BTGYHFXO,"102,15"
SHZBOGHA,15
NTHQNKOU,"105,102,15,40,67,13"
XOKFHPZC,"78,65"
DNUBEPKK,"38,104,90,68,133"
EBWHEPKK,"38,104,102,90,84,67,68,133,46"
YTQVYPKK,"38,104,90,68,133"
HQETLONO,102
OFTFFRHB,15
QPTFPHVR,"40,7"
XLBEEZYO,"68,40,133,52"
LOMLBBXG,"48,76,102"
ADBJMPIF,"40,51,123"
CINUHPTK,"2,68,102,15"
KXKQXGDO,"45,78,43"
HKBMMLDC,"68,78"
BNGNUHFB,68
YKCGNBQT,67
XDZNGKGZ,68
GSXMDYUQ,78
PSPHQVKA,"128,2,133"
NGGRWXGD,58
RXSZWUPH,103
GUEBCONO,"2,48"
UOPFDFFP,40
PHUOUNCR,102
CEZLIUDX,"38,2,40"
EIRGFMZL,"48,102"
XQAPXPKL,"1,51"
TMELRUXS,102
RHNIWFXO,"104,48,102,135"
SEZKABNI,"2,133,16"
HYNEKNQN,15
EGTGTPKK,"68,133,90"
YMIEMWUH,"48,102"
IUBRWVDY,"90,15"
CLUEQEWB,"32,90"
HNMGKFXO,"68,102,15"
WSJONFXO,"102,135"
POKMBRAC,40
RABUNFXO,"2,102,15"
EOLJAXYT,"2,48,99"
EWSAKFGA,"128,69,52,133"
NXIKVTUB,"123,42,28,40,7"
QSVPJVEI,"2,104,90"
DJVLEWMK,78
FDREQVKA,"102,90,15"
LGYJLCNX,102
FEOEHLHH,"68,92"
QMGEGFJO,68
GAJQLDXI,76
JSWPCIQR,"102,100"
CRNWDLHH,68
MXYYIVEI,"104,102,2,128,15,68,40,133"
VLTJMPKL,78
MCSXQPKK,"104,68"
SJBMWJKU,123
DMUFTSDT,102
JJLYTSUS,15
PRMOAZON,"40,7"
HAPHTQTX,2
GVGVPBQT,"16,67"
BVNKAATH,68
OLNXKDAL,"68,133"
TOTMCPLS,"2,68,40,133"
JHSEPPZC,68
WRIWKPKK,"38,104,90,68,133"
ZYGSVGQD,133
EXYDPHGW,"102,116,15"
FJABQEBY,133
FJLSCKDQ,15
JVSXIEBY,67
MHMKQEZZ,"2,40,3,68"
YBXQALZD,40
WYPTKRAC,"68,40,78,100"
EHXIFXGD,"2,133"
HRUFGMME,102
YXAAVXMC,68
GZEEOQTX,"48,68"
TJTUFBQT,"68,102,45"
CITPDPIF,"1,123,51"
GWRPFFGA,"68,52"
QHJCAIQR,"102,100"
NXWDSFXO,"104,48,52,102,135"
SAFJGVTI,"48,32"
POXDFKGZ,123
NSIPAHSA,52
BIWOMOIP,78
DUPPNYTZ,"104,68,133,90"
KWFNGVTI,"2,48,32"
YZDDRKJZ,25
UVFMXHGA,"2,133,102,78"
AUAUANCR,104
GHQNTLBD,"2,133"
QOYYQXGD,102
TPFHBEWB,"40,102,90"
NGDFZMZL,"48,102"
FDFQTJVY,"48,40"
OPKCFLSQ,40
JOCDBKGZ,"68,123"
PUSGNUPH,"133,46"
CNUZBRAC,102
PQHAPVKA,"40,102"
JMVZOTEK,102
ZJLZGFAU,"25,78"
YDHEVPIF,123
KDSQTPIF,102
PJGXYXGD,133
ZJFBMDPR,"104,133,102,82"
WPIATLSQ,"68,40"
TCLAGNQN,102
SFEHXVDY,"102,15"
AJSRBMVW,"58,104,102,2,10,118,68,78"
IUZULVRM,68
GLZBYHGA,78
TAWNRPKK,68
ZDORYXRE,"2,68,52,102"
GOGTKEUL,"68,102,112"
BICAYYTZ,"104,90"
CYCXTCPZ,"68,133"
OUJIHNQN,"102,15"
PVECMKOU,"68,102,15"
ZSRNPVJP,78
UVODONMW,"78,102"
QDDWIHCU,"102,15"
CIVHUIBW,"104,2,8,68,40"
QWDFLDAL,"2,68,133"
TUWKYOIM,123
VOFZHIBW,"49,15"
TTOSQFGA,100
PLFLIPAB,"58,102,69,68,78"
FWQSYVEI,"52,90"
WGZXQLHH,123
PZLBOEUL,"68,112"
DWUXQDAL,"104,123,5,128,67,32,13"
MZWJGAMC,"68,87"
FIBCBSMJ,108
VKWTNGCS,100
YCRMHSOB,68
WJVFOJBD,"103,15"
YSFVLUIV,"52,69"
JQUZFTFT,"38,26,102,47,27"
FQBHTIQR,"26,100"
ECANFCEI,"68,78"
OALMWUPH,40
YEJCVFAU,"66,8"
CXOIKZON,78
HZPCAFYS,123
ZNJANDSN,"2,133"
WFEKRLHH,"40,78"
JWZNCLKI,52
ZHTXEDMX,102
USVXHPKK,"38,102,90,84,67,68,133,46"
UIAGVBGG,"103,90"
OATRGSEB,"102,15"
ENMYHKGZ,123
PBYWMKEW,68
HMZDPXPO,"40,73"
DMKXGFUP,68
ZWNMNWPM,78
EIKWBAHK,78
DMTKGVEI,"102,2,128,40,133"
VHISUMWW,15
OCUMZZQJ,"96,8"
KAUJKVEI,90
AXMSEBQT,40
DQHYZHDU,"13,102"
UJLQHMYV,68
GXFQGJVR,102
SFJQUADX,"40,102"
SNNVNGEG,78
UTXCNRAC,"133,67"
AYVALSOB,78
CZICCPTK,"68,15"
QTMRUPKK,"52,102,69,68,133,27"
BKYLXRAC,"68,78"
JJSVXKGZ,123
UWFXCIWV,"68,52,102"
PDJTSRSU,"2,68"
DCLBWVKA,"25,40,102"
OHYPMBGG,"102,15"
ATCXEFYS,"68,52,69"
UEDNIAMC,133
QMTOQHFB,102
GBMPLHGA,"2,102,116"
GOVRGADX,"16,103"
PRCGKAMC,"139,133"
GCEVTRAC,"133,67"
FVIGNPKL,"1,78"
QFSQWEBY,"104,102"
KRUYRPIF,104
IMUOWVMP,"48,52,123,90,69,68"
GOPQRVMP,102
LSSHEPIF,133
CCPFGADX,40
KKXMBLSQ,"2,68,40"
MTEZEADX,102
TKHNQVEI,"40,133,102,90"
HJRGAFUP,38
YTAQJRAM,58
TBAIAQDT,68
HPCUOHGA,"25,102,116,40,133"
ZKDDYCEI,133
JFQDVMHZ,"8,102,78"
XNLCVEUL,68
XYLBPDCC,"52,102"
XRCUDMZL,40
UGDUOXYT,"104,99,102,74"
EPFEQFUP,"102,112"
YKJGSTHG,"2,68"
GEETQXHP,"69,8"
GDPQQDAL,"104,123,5,128,32,13"
YVQCGUOY,104
EOHLUCEI,"66,96"
FQAFVPTK,"2,68,15"
HDLIKRAH,"102,15"
WOYQFNPL,"2,97,102"
PTRSAPTK,"68,15"
VZNCZTHG,40
RCFGKONO,"102,15"
HWDUNZJZ,102
LQZJEFAG,78
RCXAIIMN,"100,45"
JEUHYPTK,"2,68,102,15"
VUOQBEUL,"62,78"
MMTJUBGU,"40,52"
MCGTWWSW,102
QDMNFHSA,52
EESIFTFT,"38,27,47"
BLPVEXGD,78
JXXEZZJZ,"2,52"
RQEGMWUH,102
NXORGPKK,"38,68"
VLIMQPIF,123
JRDHYADM,"27,78"
JBLHCKRF,78
FENSGUPH,21
ULBODPKL,78
YFIHLMLY,68
PSUIKDFS,2
IXKGRVEI,90
EWMCVPTK,"102,2,15,68,22"
ACIOCKOU,"105,102,110,133,15,40,67,13"
JBDMRIWV,"133,102,15"
ODRRFLBD,"2,68"
QNJWXADX,133
VAKJFXMC,"80,102"
HFSBDFXO,"68,15"
IYEGHTEK,139
JKEHCHVR,40
AJYNQFXO,"102,15"
SMJYWLSQ,40
SFVSQFIO,52
DNWHUMCW,"68,100"
LPOVGVMP,90
GCFSAVMP,40
SQQUGKEW,"13,100,67"
QOKHLMHZ,"68,78"
CMQZLFUP,102
EPRMPZQJ,103
LFZXAUUK,15
DBVBHEOD,"102,15"
UFEIJPKK,"52,102,114,40,133,27"
XNHRLNPL,117
RGDATPHK,"40,133"
YARLHMRN,40
NGWPRFAG,102
CLXHHUJL,123
UVESAPAB,123
TRMZEEWT,123
LGPSHYMI,52
SRAUXATH,"2,68"
BDJZNIQR,"1,102,97"
YWOTLHCU,"102,15"
ATZQMVDY,"102,15"
ETECPNPL,"76,116"
AEXKOMYV,68
NMCUVEOD,2
DSVCAXGD,"104,102,45,68,133"
DOLCTTKX,"48,102"
MGMYJBBY,"78,47"
FTNOIDAL,"104,123,5,40,13"
FSCOZUDX,2
ZQBJYPZC,"40,7"
GJWPEFFP,"27,26"
NSHHEPIF,2
ZFXWBNCR,104
AJPSFCIW,58
TVUOFKGZ,68
KUKPWFFP,40
HJMVINPL,"64,15"
PJHAYSOB,78
HGISEDAL,"68,69,102"
IIPXFNPO,2
SZMBSPTK,"2,68,102,15"
XVKJKPKK,"133,90"
BMUTEAFG,68
HWFKBMVW,"2,68,102,15"
SRDLBHSA,"2,68,90"
LXHJVLSQ,"40,15"
WLSNQVKA,133
UXIPUEOD,"2,133,102,15"
HLOQUMHZ,"120,102"
FJGDPELW,78
BAFESFFP,68
CZEBCCEI,"68,133"
KRWSGPTK,"102,15"
DYVPAXYT,"48,99,116"
KBJOVVEI,"49,90"
HEXLLWUH,"105,52,13"
OTMOZIQR,"102,133,39,8,120,97"
CQCWGBQT,102
IPUTHFXO,"104,48,52,102,135"
HQAVZJBD,102
BXPWUTHG,"2,102"
NLDAIDQX,15
FPTHYRTZ,78
LOWKDTKX,"48,40,102"
HGLJPLDC,"68,78"
ULPTFLKY,68
HYXOANQN,15
DKTPHONO,15
IKEXUKRF,78
MEDEGVMW,"68,78"
FWEIWNQN,"102,15"
TFOIUEOD,"2,115,52"
QSEYSMVW,"58,104,102,2,128,10,118,132,68,78"
XTZIAPKK,"38,102,90,68,133"
WZWXEPTK,68
DWUETPKT,123
EFFUUKDQ,"68,102"
JTUFNKOU,"133,102"
NEKOJWBC,102
BMCUGUUK,15
EIQPXGIW,"2,68"
EGPLNGQD,2
AIRMQDAL,"104,5,13"
ANWVHVKA,102
BKYIFMHZ,102
GYABVKDQ,"114,68,15"
VTMXIFXO,15
IQCRUMCW,"40,102,45"
UEBYEBLQ,78
UVQVARGE,"42,123,8"
VGCOZDAL,"104,123,5,128,67,32,40,7,13"
DKSNYXMC,"40,102"
NEASMPTK,"2,68,15"
MFCATSBA,2
DVKPGBXG,"40,102,15"
EKWCNPTK,"2,15"
BPWVYLSQ,40
CANNMSOM,"48,52,101"
UKBDLNQN,2
TOGFUPLS,"104,102,2,68,133"
QEFIDLZD,40
QBNFGDAL,"68,123,102"
DEEDVZAA,123
VSRSKVTI,"2,123"
BALYCATH,132
GLFWRGEG,100
EPKKURHW,40
YEWPISQK,"40,7"
JLNEOBQT,40
VUPEONQN,"102,15"
NYJKKUDI,2
NHQEKPLS,"68,133,102,100"
MBIRLVKA,"102,15"
LUEIUMME,102
NCKQXWZS,68
UGXUWXGD,2
PKEPKPKK,"38,104,68,90"
PDXKVWZS,"104,123"
MDNQAWUH,"105,133,102"
CMRDVTLI,"78,37"
ISBTRPTK,"68,15"
NFHUCUIV,"104,123"
DNYKJPKK,"38,104,90,68,133"
COMVTFGA,"86,67"
FMQVIKDQ,52
OZBXGQRY,"84,102"
HMWPXDPR,133
TLCYULHH,"16,65"
NZZRTRAC,133
ZUNFBRJS,78
VTYLWXGD,"40,133"
BUTCSPTK,15
FUTNEHGW,47
ZQSNUDAL,"104,52,123,102,2,69,67,68"
RFXCOYUQ,76
SVZQLZJZ,133
HVEQAPIF,68
NIRWYEWB,"69,68,133,102"
BOVUZGCS,"3,68,118"
OWSMIDAL,"104,123,5,128,67,32,40,7,13"
DEVWEPIF,100
WIUWMGQD,68
FZIIHRAC,"68,133"
MZNKKUPH,"40,123"
QGFSZWMK,78
JSXUZXDO,102
NIEBXPKL,"16,1,51"
BNJQIMVW,"58,104,102,2,128,10,118,68,78"
OGBIMNPL,"102,103,8,64,68"
MMCUIZQJ,133
PGTAMTHG,"133,45"
EBBLZVMP,"28,37"
FDODUVEI,90
KLLUIRJS,"68,1"
MVVECFNJ,68
OMTCNSBA,"38,26,102,135,1,67"
FBJJVKOU,"105,40,133,13"
EDAYRSUS,15
QHGFJZLK,104
QWEZLNQN,102
JIFXCAFG,"68,122"
VQVFTZYO,"40,102"
JXZGTOIM,102
FMBISUDX,133
BBILQHDU,"13,102"
ARWOAPIF,47
YLAXFLSQ,2
BOZAIBBY,"14,51"
WDOQPPTK,"68,52,102,15"
KEEFHEUL,112
ZIGUEMVW,"58,104,102,2,10,118,68,78"
BAWBMVKA,"102,15"
JPFKVVEI,"102,135,2,128,15,68,40,133"
HIAGOXDO,"29,97"
BJHYUCPZ,"68,133"
LZGICXGD,68
QOMMMVEI,"102,2,69,32,133"
QTDETTHG,"2,68"
AMCMKSOB,68
JOZUIFXO,"68,102,15"
MGEJVPTD,"1,7"
RAGKGFNJ,2
MXYUPAHK,78
QGDPJFXO,"104,48,102,135"
HMVOVOIM,78
HNQFFZIE,"69,102"
ZNMTPSOB,78
JASAFIVA,78
RTWLEKOU,"102,40,15,105,133"
YYQGPDAL,"68,52"
BUQYJMHZ,18
CGWUPWUH,"2,69"
QZASFZLK,"104,68"
DDMMSVKA,102
ICWMBAMC,133
VHYIQPIK,139
PSAKXPTK,"2,68,102,15"
RLQMEIVA,"52,123"
POCGLGCS,"104,108,102,2,68,133"
QITPHKOU,"105,40,102,15"
FRCOEZDI,133
DNYMKKOU,"102,110,40,15,105,133"
TEWMVLHH,68
HIBWKZQJ,28
JIZETPTK,"2,15"
RIIVLNQN,"2,68,15"
UVZPEXGD,"84,67"
LPNHVVEI,"104,32,90"
AGVNIBQT,68
MIUSVWBO,133
AQYPUJVY,"48,40,102"
QBQCJRFV,78
AENCUXHP,"133,102"
JDKSRUPH,123
XYTLWLBD,68
VAYZNFXO,"102,15"
RSWCOKWA,16
XSYQAOOZ,9
ABJYRLSQ,40
LKAKTKRF,97
ZJVILUHU,"2,52"
TBVNSVTI,"2,48,32"
MOWXQAEM,2
TNBSGTFT,"38,26,102,90,133,27"
DXXRGPLS,"38,104,114,120,40,7"
TOHEQKOU,"68,102,15"
SMKPDLKY,"133,102"
YVRMSONO,15
FTAAPPKK,"52,102,69,68,133,27"
PEDXXYTZ,"104,102,90,68,133"
QNIEQSOM,"68,52"
GLJCAWMK,102
GQODQADX,"80,102"
FSDRMHGA,"2,68,133,102"
VVBVOPIF,"2,68,46,102"
XYLQTDGW,52
XBVEWXXP,68
MJKFSNQN,"102,15"
YHSUBJIR,15
MOLGELKI,78
AOUCLVTI,"2,48,32,104"
RPCYKKOU,"69,40,105,133,13"
IVNAZJBD,102
UXNFAXGD,40
QVAWSNPL,"105,40,15"
WFIZNVKA,102
HSUJYUDX,133
YLXIXVEI,"104,102,90,2,40"
AQTGZZAA,"40,123"
NYRXQSEB,"102,15"
UAUQSPKK,"38,104,102,90,84,67,68,133,46"
DHKVYVTT,"78,12"
RSOHRUQK,"104,102,90,68,133"
XOKNZOVD,68
ROTYPVMW,68
ZTEMCWMK,78
BSAHZBXG,"48,102,2,133,15,40,67"
KPLWCVTT,40
KLAHEUDX,133
VYFWKPLS,2
VOWBSVEI,"49,48,32,133"
BBWTHRGE,40
LAKVGHGA,"102,2,133,1,118,51,97,78"
MVBAXLSQ,68
JOODVPLS,"102,90,2,68,40,133"
QMSBTFXO,"102,90,15"
UCFTQUUK,15
WRRBIYSZ,"114,78"
SZDGFFUP,68
KAZSANPL,15
ZPLOEFFP,40
SBGJWNJC,133
VULEBNPL,133
SPIRESEB,"102,15"
WLJEHIVA,68
OOFQWKOU,"105,40,102,67"
DOJVBTHG,"2,100"
EDCWPMVW,"102,15"
PHKJRNSU,133
WYOXTDQX,102
FPRFBDAL,104
ZPVVFSOB,68
UQBNUESP,40
RBITCZYO,"133,102,45"
LKVVGEOD,"102,15"
XUIHADCC,"133,102"
ATLYRKDQ,"52,8,102"
OHBJJLSQ,68
CGTNEVMP,"32,123"
HYSYZRAC,100
WDHAADAL,"48,102"
YVRUOPAB,"78,102"
NNNEWVMW,68
HMUTRAMC,"3,102,139,133,74"
UQXAJIKV,"123,102,37"
TFPIKRAC,"133,13"
DSALSDAL,"133,45"
MXPMSFPE,"68,78"
ZLCKRZDI,123
JQOSLXYT,"104,99,102"
IENOSHFB,"40,133"
QSBEDPLS,"2,68"
LRQHNNPL,"133,27,97,47"
ISNRCKOU,"102,15"
JTTNKRDX,102
JUSCYUJL,10
YBZMEIWV,"133,102,15"
JWUKOHGA,68
ZULGIFGA,69
HOENEVEI,"104,102"
PTFLVVEI,"104,40,133"
IEFTRXGD,52
LJJTYLSQ,52
JEDZGBQT,2
BEMWHHIS,102
UTXNVRME,78
UBANHUDX,52
SPKVZEUL,68
UGQMRFYY,25
KUUMDCEI,"133,102"
KQFXQMYV,"68,1"
YHSSEWMK,68
KGGNRIQR,"26,102,1,51,78,100"
YMVVQFFP,"68,97,26,102"
AWBAWZAA,68
OLDNJFXO,102
IFAQDJYD,68
OGCERDAL,68
KFGFMEUL,112
AGXWTXGD,52
RPCNSAFG,68
YVJFTVCR,"68,133"
ZVHPRBOE,15
KOHXJLSK,68
UDIEVFFP,"123,28"
AONQCUUK,90
KQECEAOX,"121,123"
VJIFOUJL,"68,78"
JMAYMJVR,90
TGHHDVKA,102
GAUNEPTK,"2,68,102,15"
NZLNDIQQ,68
TGCGNRAC,78
IEHLNLVZ,68
XFBPDNCR,"104,123,15"
SMXQYIKV,123
DVFQTRAC,100
LCUKQNSU,60
CJKHCMHZ,68
PUBBDFXO,"68,102,15"
VCHCKUUK,105
AUUTWNQN,15
LYDJTPTK,"102,15"
OBIARIQR,"102,39"
LZREMBXG,52
ILGAXBOE,15
XVWTWCIW,"40,7"
OYEBVQJN,45
NDCAKQTX,15
RDHUGWBC,"26,102"
NSNDRVKA,"102,15"
WPYFPPTK,102
WHVLJBBY,47
QOXZWEQQ,133
RHYIPFPE,78
INZVOMGJ,2
QIIGKTLI,67
KSLVPGEG,100
KOOVSVMP,"32,102"
UDUCSLKI,78
CRYAFTUB,68
XIOTRYMI,"40,7"
WELFJQCN,38
OJIWUVKA,"68,133,102,15"
PNLIZLKI,78
CNHAVMVW,"10,102,78"
KZKXNEUL,78
CPBLLIWV,"68,102"
VDYWDSDK,133
CRJQMQDT,102
UHTPOWUH,102
CFPJUESP,"114,40"
FERKDRAM,"68,102"
GTTVHPKL,78
CERVMHAQ,"2,52"
CUYVEVRM,68
UXZZDNQN,"2,102,15"
FAINPGIW,"2,68,40,90"
ERJFZEUL,102
DFCCHVEI,102
JGBDIPTK,"104,68,102,15"
CUIJJXTD,2
EEAHOZIE,"78,102,15"
ZRVYNJKU,123
LLJMUGCS,"3,1,118,68,97"
OLHJOADX,"16,40,102"
OCWEDDFS,78
AGTSMTFT,"38,26,102,90,47,27"
ERPIGKEW,101
WBDLKXGD,"133,100"
VFETKXYT,48
SJMIGLSQ,"48,40,102,78"
QDZOKSBA,"2,68"
MBJSEXYT,"2,48,99,104"
OBJJFDAL,"133,123"
WRCXFEUL,"2,112"
LDUKABQT,68
QIRZECIN,"40,45"
VCRIKADX,102
FTPZYVEI,"133,102"
TRWYNVIQ,"68,78"
CPFGRDKB,2
XLLYWPKK,"52,102,69,68,133,27"
PRVTNPTK,"2,68,102,15"
AWCRCLZD,40
NLFBJDCC,"128,48,52,133"
KBIZDHGA,40
PHCJVDAL,"104,123,5,40,13"
BZVFANPL,105
OJRLEAYR,"104,15"
TVNNQCEI,78
SLNGLXMC,2
SDPMAICC,68
IMPCRNSU,102
AMZSRXGD,100
LVNOOXMC,"80,102"
JPFTWVEI,"38,2"
MSCSZZYO,"68,90"
HJWKSBBY,40
TQUNQIFB,133
WIXUIEWB,32
ODKOQZJZ,90
DBMRSGQD,68
RDMYMVMW,68
BSELZVEI,"104,32"
FNHKHBGG,103
PZAQRWSW,68
WEQUCJVY,"40,102"
XBMFBTHG,45
VXYJBQRY,"102,45,78"
NZDUTZQJ,68
MTCANUDI,"104,102,2,15,68"
BKMJITEK,102
PFHOXFXO,"104,48,102,135"
NPYEROIM,78
XYCRJPIF,102
NFZVFXGD,102
HMLLECIN,"40,69,52"
HZCGKJYD,"96,68,1"
JVTSBUDX,133
YRDCEJBD,15
JBALITEK,"2,117"
DZWOGUPH,15
JXODFKJZ,114
EOZCEPTK,"68,102,15"
AYZYIVEI,"40,133,90"
ALXLUFAU,"68,78"
FTUZLKOU,"114,67"
LSVJCMME,"40,90"
PVANNVMW,"68,78"
EWBYRPIF,"2,91,67"
UWPEHTKX,"104,48,40,8"
DNANRFXO,102
AYGJGHGA,"2,68,102"
XCDEDMHZ,40
OZGCOPKL,102
LHXLOVMP,"8,124"
QXTJPHEB,40
UXMBWTFT,"38,26,102,47,27"
KWOEGAEM,102
TTRBNMVW,"2,68,15"
STNOWPLS,40
RTGHFKGZ,123
RMSXASVW,43
TPJIFVEI,"104,49,102,2,103,133"
QXXMJKEW,"40,102"
BXFEMEQQ,"102,1,7,8,96,78"
NOJLEAMC,"139,133,102"
RKFNCDHC,52
VRYORTEK,10
TLVTETLI,"78,37"
UBTQUHDU,13
BIPDTWUH,"133,102"
OQQUATFT,"38,26,47,96,27"
BCOIDTHG,"68,133"
HDYORPKK,"38,104,102,90,84,67,68,133,46"
ALELOPTK,"102,15"
NZRZULSQ,"68,40"
HZFEMNQN,"2,102,15"
IPKPUSVW,78
GLNCJPKK,"38,68,133"
UWEIRLSQ,"40,102"
VEMEECNX,68
AQJCEKOU,"105,102,110,133,69,15,40,67"
DZELQEUL,"68,112"
ZXAKTNBD,45
QUSQLPIF,"96,1,8,120,133"
OHTLLKOU,"128,15,67"
JCIDLADX,"16,99,102"
ADOFYPLS,"2,69,68,40,133"
EEAMXOXJ,68
SUWGINQN,15
TGCQHAHK,68
OPFTBZAA,123
EDWACIQR,"2,102,100"
NVFRMIYC,"133,102,67"
TQHEWNXN,133
KTOUOFFP,"78,102"
KORJVCEI,102
ZHENLHEB,"120,96,71,51"
CNFRDLHH,78
ESSYOQJN,78
XKRVINQN,"2,102,15"
VOBLSPKL,78
KRMNBPTK,"68,102,15"
XAGVDJIR,"2,68,52"
LBKQRVYU,102
RLPTSPLS,"104,52,102,90,2,69,114,68,40,133"
FWYZZIQR,"102,39,8,120,97"
ANMSEBME,"40,133"
NEMBFFGA,133
MNUGLVDY,"102,15"
QUGDSEUL,"102,112"
MLDYTSEB,15
KPEHBUUK,105
AIDHHXSF,"21,40,80"
KQWTWUPH,"49,52,69"
KHRQBHGA,133
SJLLIRAC,"100,67"
CMANVFAU,"68,102,78"
ZFIDANQN,"68,15"
VNHYSXGD,100
TFMMFVKA,"48,102"
NJGTXIQR,"39,8,102"
OAKKHZJZ,"52,133,102"
OTEQLPHK,133
NQNYAHXM,78
NHQVJXGD,100
EATSXTFT,38
FFTZNJWU,68
NJUTZOYV,"23,27,78"
MSGNPTFT,"38,102,26,90,47,133,27"
RVYTBDAL,"104,68,5,13"
WIGONFNJ,102
AMVQFXGD,"132,102"
ANQIFXMC,"40,80,102"
UCHBCPKK,"38,102,90,84,67,68,133,46"
VZGPNWMK,102
JWYQDTUB,"1,51"
VNGOZBXG,15
TBESKYSZ,"48,78"
YOCLKMVW,"58,104,102,128,10,118,68,78"
KWIPDFNJ,16
ESFXLFUG,15
BYDTUFFP,"133,102"
WMEEFZJZ,"68,102"
IJROXMME,"48,52,100"
XWMKEMVW,"102,90"
CNSIVMCW,40
IRUFNSUS,15
QOKPLMWW,15
LVXAOBQT,67
QGFNKVEI,"2,68,102,15"
PLLKCVKA,"128,2,133"
JUZQVPKK,"38,104,68,133"
JEKHOPKK,"38,104,102,90,84,67,68,133,46"
BWBWOLHH,68
EXHOGHBS,15
WIFFQMYV,"62,68"
SQBYHPDU,40
TRYQDKDQ,"52,69,102"
AVJHTTEK,"2,15"
BIZJLPTK,"104,102,90,2,15,68"
ISENJUPH,133
MZQWKUDI,"2,68,15"
CNIOODKB,2
TKDAVXMC,"80,102"
HQWRHIQQ,78
FBVCPXGD,"104,102,45,68,133"
KSIHGPLS,"52,2,15,68,40"
EABKDLKY,68
XBXMJIQR,"68,133,102"
XCKOBFAU,68
JDOYWYMI,"40,7"
MZBMIIQR,"102,97,39,8,133"
HHVTCLZD,68
VZNGJVMW,68
VVFZCKOU,"105,102,110,69,15,40,67"
MSPYQTFT,"38,102,26,90,47,133,27"
MTDBRVEI,"104,123,102"
CGYOREBY,40
NPHBXNJC,7
OURUTSOB,68
MCARYLSQ,"40,102"
XSZFMPTK,"102,15"
AXFMDEDF,133
OAENPRAC,"100,67"
MDUDYEWB,"102,90"
XKWSEUPH,123
